ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
1B71887E02109455,electric_bike,21:45.8,38:38.3,,,,,41.98,-87.65,41.95,-87.68,casual
9BCB679847D64256,electric_bike,39:14.2,39:28.2,,,,,41.9,-87.65,41.9,-87.65,casual
22811D66B48B0471,electric_bike,40:20.2,40:50.1,,,,,41.9,-87.65,41.9,-87.65,casual
950F95E25088B362,electric_bike,19:57.6,25:23.1,,,,,41.95,-87.65,41.94,-87.64,casual
C93EBEF9CF4E2263,electric_bike,13:17.2,17:50.3,,,,,41.98,-87.67,41.98,-87.68,casual
50209C98925900FC,electric_bike,19:01.9,22:32.7,,,,,41.98,-87.68,41.98,-87.67,casual
874C427DE7990534,electric_bike,36:18.0,36:31.6,,,,,41.98,-87.67,41.98,-87.67,casual
472B38E531689068,electric_bike,41:49.0,48:58.5,,,,,41.93,-87.65,41.91,-87.65,casual
F2F425FD6B751032,electric_bike,00:52.7,04:00.3,,,,,41.92,-87.65,41.93,-87.65,casual
BC979B0A0FEC47B5,electric_bike,22:43.3,35:39.6,,,,,41.92,-87.71,41.9,-87.67,casual
F039A42BD1CD6777,electric_bike,45:34.5,18:09.7,,,,,41.95,-87.68,41.94,-87.71,casual
185B46199EE75BEB,electric_bike,22:59.6,27:01.8,,,,,41.76,-87.74,41.75,-87.73,casual
114FBF38A64A3E81,electric_bike,44:46.9,50:40.9,,,,,41.75,-87.73,41.76,-87.74,casual
B6178DEF04C9A368,electric_bike,51:49.5,52:42.9,,,,,41.91,-87.63,41.91,-87.63,casual
51193CAD1D32C3E2,electric_bike,53:04.3,07:30.4,,,,,41.91,-87.63,41.93,-87.64,casual
E9445BE4F4366171,electric_bike,53:59.4,02:31.2,,,,,41.92,-87.63,41.92,-87.64,casual
101A9B1B7A892DB3,electric_bike,57:12.1,57:32.4,,,,,41.8,-87.59,41.8,-87.59,casual
6B0A42AEDC8E9880,electric_bike,59:40.7,17:39.5,,,,,41.92,-87.63,41.89,-87.64,casual
1DA83847D6B2224F,electric_bike,37:44.1,47:08.3,,,,,41.91,-87.62,41.89,-87.61,casual
96BA9E30ABDCEC42,electric_bike,34:58.6,52:40.9,,,,,41.9,-87.63,41.93,-87.64,casual
F1FA91C52E4CFC51,electric_bike,48:00.0,10:42.8,,,,,41.93,-87.66,41.93,-87.64,casual
2B7006AF19A15001,electric_bike,32:48.0,43:09.7,,,,,41.8,-87.71,41.8,-87.71,casual
E48CAF17D8BE3FD6,electric_bike,17:33.7,21:52.7,,,,,41.8,-87.71,41.8,-87.69,casual
3E60F03AB20C6FF3,electric_bike,43:57.8,46:04.6,,,,,42.01,-87.67,42.01,-87.67,casual
E40EF4CDD19D8005,electric_bike,14:49.3,17:53.6,,,,,42.01,-87.67,42.01,-87.67,casual
60A78ED75A963E62,electric_bike,55:55.5,56:53.0,,,,,41.93,-87.7,41.93,-87.7,casual
AE9745B8345480DA,electric_bike,57:32.3,09:50.5,,,,,41.93,-87.7,41.91,-87.67,casual
44537AD8DE16738D,electric_bike,19:39.7,25:31.3,,,,,41.91,-87.64,41.91,-87.63,casual
89F5844152DDE6EC,electric_bike,31:02.3,35:43.4,,,,,41.91,-87.63,41.91,-87.63,casual
2588F54F7AF18967,electric_bike,49:20.8,07:54.2,,,,,41.91,-87.68,41.9,-87.68,casual
634533BA2D459E52,electric_bike,22:50.4,27:26.4,,,,,41.94,-87.69,41.95,-87.67,casual
DA25B4BDDEB971A0,electric_bike,17:49.3,36:13.0,,,,,41.91,-87.63,41.91,-87.7,casual
3A4EA0147F24A7D3,electric_bike,23:26.8,35:53.4,,,,,41.93,-87.66,41.93,-87.64,casual
0BEE08D907DAF944,electric_bike,18:02.7,27:26.7,,,,,41.99,-87.67,41.97,-87.66,casual
322E2F0578FFD5B7,electric_bike,58:51.7,05:46.6,,,,,42.06,-87.67,42.06,-87.68,casual
D1E43F67D7181BD2,electric_bike,44:11.0,49:27.3,,,,,42.06,-87.67,42.05,-87.68,casual
7B8457812554D639,electric_bike,56:06.5,07:51.5,,,,,42.06,-87.72,42.06,-87.67,casual
824C9CDB31F61AE5,electric_bike,20:31.4,21:05.7,,,,,41.94,-87.67,41.94,-87.67,casual
6143823E2947D77F,electric_bike,10:13.9,13:39.0,,,,,41.94,-87.65,41.94,-87.65,casual
A8EC69AC0FDD38DC,electric_bike,09:58.0,11:03.5,,,,,41.95,-87.67,41.95,-87.68,casual
4F421BF385747619,electric_bike,05:03.3,05:33.9,,,,,41.88,-87.65,41.88,-87.65,casual
9116F51E08E944FF,electric_bike,05:57.9,22:55.9,,,,,41.88,-87.65,41.94,-87.64,casual
E0E4837A5D9A602C,electric_bike,16:39.1,28:55.7,,,,,42,-87.69,41.98,-87.67,casual
2DF381DE53401A4E,electric_bike,08:55.3,22:15.2,,,,,41.91,-87.63,41.9,-87.62,casual
DFF85A0BA6991EDD,electric_bike,03:05.6,04:07.4,,,,,41.89,-87.62,41.89,-87.62,casual
FA9AD557C947D4DC,electric_bike,02:14.6,02:45.6,,,,,41.89,-87.62,41.89,-87.62,casual
ADFD36EE6B447828,electric_bike,28:10.6,28:48.9,,,,,41.96,-87.64,41.96,-87.64,casual
24AB1D5BCCD3235F,electric_bike,30:51.8,56:07.7,,,,,41.96,-87.64,41.92,-87.63,casual
A845A75E31094771,electric_bike,12:57.3,23:29.9,,,,,41.92,-87.63,41.94,-87.64,casual
BA3333D0C0ACD9C9,electric_bike,30:55.5,49:27.7,,,,,41.98,-87.66,41.98,-87.66,casual
222C5E491CB3CCCE,electric_bike,13:59.9,27:41.1,,,,,41.93,-87.7,41.96,-87.7,casual
64A146294CFD1BD0,electric_bike,12:01.8,12:28.7,,,,,41.93,-87.7,41.93,-87.7,casual
938809B3C8DD79E0,electric_bike,30:58.4,42:48.0,,,,,42.03,-87.68,42.04,-87.68,casual
70451F3FC532F83A,electric_bike,58:47.1,58:53.3,,,,,42.04,-87.68,42.04,-87.68,casual
8571BD285967FB3B,electric_bike,59:29.4,08:04.3,,,,,42.04,-87.68,42.03,-87.68,casual
81977049B869C2B6,electric_bike,29:37.5,35:44.5,,,,,41.91,-87.63,41.91,-87.63,casual
5A6D3566268F0EB2,electric_bike,48:59.8,56:25.7,,,,,41.91,-87.67,41.9,-87.69,casual
B790E14D5087933E,electric_bike,52:58.7,14:39.7,,,,,41.94,-87.65,41.91,-87.67,casual
9DF8145E0448654B,electric_bike,55:43.3,56:05.3,,,,,41.87,-87.62,41.87,-87.62,casual
6141FBFC29BE14EB,electric_bike,25:45.6,04:21.7,,,,,41.96,-87.64,42,-87.71,casual
AF955785882087E8,electric_bike,32:50.2,38:22.1,,,,,41.94,-87.64,41.94,-87.66,casual
3841BCD1E61970DB,electric_bike,37:12.4,38:22.6,,,,,41.92,-87.64,41.92,-87.64,casual
34B0D3D45D2496F4,electric_bike,32:43.6,38:36.6,,,,,41.93,-87.64,41.94,-87.65,casual
C06F9DD0DD99D0D4,electric_bike,56:42.4,08:01.0,,,,,41.93,-87.64,41.92,-87.63,casual
BCD4EE66BCF106C2,electric_bike,26:20.0,48:50.1,,,,,41.92,-87.63,41.93,-87.65,casual
AE69B0E92E7B54FB,electric_bike,02:34.5,13:46.7,,,,,41.91,-87.63,41.89,-87.61,casual
BAB7DF92ACB1ADFC,electric_bike,02:58.3,13:29.8,,,,,41.91,-87.62,41.89,-87.61,casual
A1E00D3F1BBEAC27,electric_bike,54:00.1,01:19.0,,,,,41.91,-87.63,41.91,-87.62,casual
F6A74918AA05D8FF,electric_bike,00:52.4,06:38.5,,,,,41.94,-87.65,41.96,-87.66,casual
C703EDF0A5161FF9,electric_bike,57:28.6,15:48.8,,,,,41.98,-87.69,41.96,-87.67,casual
6265082DC44C9B5F,electric_bike,57:17.4,02:41.7,,,,,41.88,-87.67,41.88,-87.65,casual
A7622405B90357F9,electric_bike,07:15.2,09:46.1,,,,,41.88,-87.64,41.88,-87.64,casual
BC22E97B1C1A9E90,electric_bike,46:43.1,12:22.1,,,,,41.93,-87.64,41.86,-87.61,casual
43621A41642D02AB,electric_bike,40:00.9,46:31.3,,,,,41.94,-87.65,41.93,-87.65,casual
DDA79F12F0DCA757,electric_bike,21:17.6,29:50.8,,,,,41.93,-87.65,41.93,-87.69,casual
90DDFF89C702ABFF,electric_bike,11:32.2,19:50.6,,,,,41.98,-87.65,41.97,-87.67,casual
AC4C69ED81E07F95,electric_bike,24:42.1,31:22.4,,,,,41.97,-87.66,41.98,-87.65,casual
FE2B2EA9C1755BEE,electric_bike,10:50.3,16:58.0,,,,,41.79,-87.6,41.8,-87.59,casual
2A6F2D2179993830,electric_bike,14:30.6,20:19.1,,,,,41.98,-87.69,41.99,-87.67,casual
A6ADD57AADF98A37,electric_bike,07:52.6,13:32.2,,,,,41.97,-87.69,41.98,-87.69,casual
45A985838043E188,electric_bike,56:51.4,06:57.4,,,,,41.92,-87.67,41.91,-87.68,casual
3B58BB1D1A1A26B6,electric_bike,06:20.0,30:02.0,California Ave & Milwaukee Ave,13084,,,41.92268014,-87.69714248,41.97,-87.69,casual
106DD1E57C0B3880,electric_bike,35:39.6,40:46.4,,,,,41.89,-87.62,41.89,-87.63,casual
BC611846D83EBB36,electric_bike,35:21.6,52:25.1,,,,,41.94,-87.65,41.92,-87.63,casual
688C10C5B66C8472,electric_bike,51:19.7,00:37.9,,,,,41.95,-87.64,41.94,-87.64,casual
AE83B1231296128B,electric_bike,19:08.4,29:25.3,,,,,41.91,-87.68,41.93,-87.7,casual
F95B2923167719C7,electric_bike,28:22.5,08:50.8,,,,,41.86,-87.69,41.86,-87.71,casual
DCD8992E0E759695,electric_bike,08:51.0,18:02.3,,,,,41.86,-87.71,41.86,-87.69,casual
AF5DFE784A265BD7,electric_bike,03:48.1,18:43.0,,,,,41.91,-87.63,41.94,-87.66,casual
E2F9394935D7E14E,electric_bike,17:34.1,30:00.0,,,,,41.98,-87.66,41.96,-87.64,casual
9441874BE954CF43,electric_bike,43:47.7,44:27.3,,,,,41.94,-87.72,41.94,-87.72,casual
BA3B8581A1FAA576,electric_bike,53:19.8,00:36.5,,,,,41.94,-87.72,41.95,-87.72,casual
478AAB92A8F50AE3,electric_bike,30:13.0,33:43.9,,,,,41.93,-87.66,41.93,-87.67,casual
65CE749F6E5D3ABE,electric_bike,10:28.9,11:48.5,,,,,41.92,-87.63,41.92,-87.63,casual
E6B0B9CCD23D7648,electric_bike,12:29.5,20:52.1,,,,,41.92,-87.63,41.9,-87.63,casual
09857FB2116E2363,electric_bike,08:57.5,16:38.2,,,,,41.93,-87.75,41.92,-87.75,casual
E2BAB2C3F3F55648,electric_bike,10:43.6,13:30.6,,,,,41.91,-87.63,41.91,-87.63,casual
A04B062ED9648353,electric_bike,23:14.2,23:28.8,,,,,41.91,-87.69,41.91,-87.69,casual
91E64300E17A7E71,electric_bike,24:23.1,00:40.9,,,,,41.91,-87.69,41.98,-87.67,casual
6D54CFD6846E8D60,electric_bike,39:09.2,56:06.4,,,,,41.95,-87.66,41.99,-87.65,casual
73419A9B0333079F,electric_bike,51:50.8,08:44.3,,,,,41.99,-87.65,41.95,-87.66,casual
073EA3D8E6F61956,electric_bike,40:48.1,48:46.3,,,,,41.93,-87.65,41.93,-87.65,casual
D65658F6C33B6C40,electric_bike,21:14.1,32:32.7,,,,,41.95,-87.65,41.94,-87.68,casual
F85AC23BE6602CB6,electric_bike,45:25.0,34:42.9,,,,,41.94,-87.65,41.94,-87.65,casual
9058EBEBC6DC8F03,electric_bike,51:18.7,58:05.1,,,,,41.93,-87.71,41.94,-87.71,casual
B31A747904333BC1,electric_bike,06:16.9,14:37.6,,,,,41.94,-87.71,41.93,-87.71,casual
BB20EE4EFF184D72,electric_bike,17:44.8,25:42.9,,,,,41.95,-87.66,41.96,-87.66,casual
410B39C420100509,electric_bike,00:21.1,03:26.3,,,,,41.91,-87.63,41.92,-87.63,casual
136FF2115EA2331C,electric_bike,04:23.8,12:26.7,,,,,41.92,-87.63,41.93,-87.65,casual
E1179F19A174064E,electric_bike,12:41.5,21:52.6,,,,,41.97,-87.66,41.97,-87.65,casual
66AA71A7305CC1D0,electric_bike,31:41.7,39:33.9,,,,,41.97,-87.65,41.96,-87.64,casual
3D80BBF7444818AE,electric_bike,42:32.5,51:14.6,,,,,41.95,-87.65,41.97,-87.64,casual
FA177E0387F97225,electric_bike,57:31.6,11:56.1,,,,,41.93,-87.72,41.92,-87.68,casual
18AF03A3B79C4DE7,electric_bike,32:30.5,32:52.9,,,,,41.92,-87.64,41.92,-87.64,casual
0BF08927A0869359,electric_bike,34:12.2,43:50.5,,,,,41.92,-87.64,41.91,-87.63,casual
6C89CE65F6872253,electric_bike,32:21.7,40:14.1,,,,,41.92,-87.7,41.94,-87.7,casual
2085FC9549AA8295,electric_bike,14:42.1,20:28.7,,,California Ave & Milwaukee Ave,13084,41.94,-87.7,41.922695,-87.697153,casual
4B46084905E02291,electric_bike,04:30.5,09:28.9,,,,,41.93,-87.68,41.94,-87.68,casual
C3483D634067A04B,electric_bike,57:20.8,02:03.8,,,,,41.94,-87.67,41.93,-87.68,casual
8C96FA5B56839F81,electric_bike,53:02.0,54:10.3,,,,,41.94,-87.67,41.94,-87.67,casual
D854361FC1EEF761,electric_bike,19:09.8,32:25.1,,,,,41.93,-87.65,41.94,-87.68,casual
42329224817D0CD1,electric_bike,31:34.6,42:16.1,,,,,41.75,-87.7,41.73,-87.74,casual
406712F6B8A870C7,electric_bike,12:37.6,12:58.2,,,,,41.93,-87.64,41.93,-87.64,casual
778FBE1B809E2F99,electric_bike,13:44.5,18:41.2,,,,,41.93,-87.64,41.92,-87.65,casual
72D068F53F35954C,electric_bike,52:19.0,08:01.3,,,,,41.91,-87.63,41.93,-87.64,casual
D78B4833A92B5C39,electric_bike,22:25.1,25:34.7,,,,,41.88,-87.65,41.88,-87.65,casual
16047580D8926EBC,electric_bike,26:36.8,27:39.7,,,,,41.88,-87.65,41.88,-87.65,casual
0AF35E68B168A204,electric_bike,47:59.2,55:27.0,,,,,41.94,-87.64,41.94,-87.64,casual
8DAFEEDD2AEB5A92,electric_bike,05:49.2,06:05.9,,,,,41.79,-87.62,41.79,-87.62,casual
6723436FD6503B43,electric_bike,07:03.1,33:11.9,,,,,41.79,-87.62,41.79,-87.62,casual
53D23B8518A81974,electric_bike,01:42.7,02:01.5,,,,,41.95,-87.66,41.95,-87.66,casual
BCAE5D1E98E3A438,electric_bike,58:09.5,05:51.1,,,,,41.99,-87.67,41.98,-87.67,casual
2045A660BDCC6C1D,electric_bike,12:15.4,13:29.8,,,,,41.72,-87.57,41.72,-87.57,casual
9E0EE7702823DD38,electric_bike,14:21.8,29:21.6,,,,,41.72,-87.57,41.72,-87.57,casual
8242F36A0E796076,electric_bike,01:08.7,10:19.4,,,,,41.91,-87.63,41.93,-87.65,casual
EB323AA147C37C70,electric_bike,00:02.9,00:30.6,,,,,41.91,-87.63,41.91,-87.63,casual
6DFFB3FB0A4891F8,electric_bike,10:35.0,44:54.7,,,,,41.78,-87.6,41.78,-87.6,casual
8458388993AA4B14,electric_bike,23:41.7,46:05.5,,,,,41.91,-87.65,41.92,-87.7,casual
C6DC3D6BA4B39595,electric_bike,46:29.5,59:58.3,,,,,41.88,-87.64,41.91,-87.65,casual
E97FE3E61008FA26,electric_bike,31:49.3,36:32.1,,,,,42.01,-87.67,42.02,-87.67,casual
39FEED8BDA787B72,electric_bike,36:29.2,36:37.8,,,,,42.02,-87.67,42.02,-87.67,casual
EA520386162ABFA9,electric_bike,59:27.2,06:42.1,,,,,42,-87.66,42.01,-87.67,casual
A13CC62A78B196C8,electric_bike,42:07.5,49:34.5,,,,,42,-87.67,42,-87.66,casual
7119045B74DC8F62,electric_bike,29:12.1,35:07.8,,,,,41.91,-87.63,41.91,-87.63,casual
87906FB45E42A296,electric_bike,56:28.7,08:00.8,,,,,41.94,-87.66,41.94,-87.64,casual
7E641700CD420730,electric_bike,25:19.4,59:38.3,,,,,41.97,-87.7,41.9,-87.65,casual
7D4B499529D5DF91,electric_bike,06:43.7,31:40.4,,,,,41.95,-87.67,41.92,-87.72,casual
180F12B5DA6F7042,electric_bike,37:12.7,58:01.0,,,,,41.93,-87.63,41.89,-87.61,casual
C760AD2498BEBC10,electric_bike,36:03.5,36:29.2,,,,,41.93,-87.63,41.93,-87.63,casual
36119B1F33CEF87A,electric_bike,08:44.7,22:45.6,,,,,41.92,-87.7,41.93,-87.69,casual
4BA70ACC48A9E1FB,electric_bike,02:33.3,14:29.7,,,,,41.92,-87.76,41.92,-87.76,casual
63C3306E49300291,electric_bike,50:08.7,00:12.3,,,,,41.78,-87.59,41.8,-87.59,casual
BC114953D6783614,electric_bike,10:34.4,23:36.3,,,,,41.8,-87.59,41.78,-87.59,casual
19F86872854D6B7E,electric_bike,00:26.2,00:40.6,,,,,41.91,-87.63,41.91,-87.63,casual
229B93601447E1B7,electric_bike,56:54.1,57:10.7,,,,,41.91,-87.63,41.91,-87.63,casual
7E89E4DAFA22D4C8,electric_bike,07:47.2,29:15.9,,,,,41.94,-87.68,41.89,-87.65,casual
6C3DCB3F2D7DDCAF,electric_bike,17:50.1,38:57.9,,,,,41.97,-87.71,42,-87.67,casual
4D4C7023234064B1,electric_bike,26:39.1,32:11.1,,,,,41.91,-87.67,41.91,-87.67,casual
32D8F88821E42FFE,electric_bike,45:30.8,15:01.9,,,,,41.98,-87.72,41.91,-87.75,casual
D41C3215BCFF7EDC,electric_bike,48:28.0,52:24.2,,,,,41.95,-87.66,41.95,-87.66,casual
F28C4D3D800EFDEF,electric_bike,59:03.2,59:39.0,,,,,41.77,-87.77,41.78,-87.77,casual
72F5B967CA1DBD3A,electric_bike,09:44.8,59:55.8,,,,,41.93,-87.64,41.79,-87.58,casual
42178EE23D955471,electric_bike,41:19.7,58:05.0,,,,,41.93,-87.64,41.91,-87.63,casual
DAEC790EF7868160,electric_bike,31:25.0,39:18.4,,,,,41.96,-87.67,41.95,-87.66,casual
C7FEFCAD2F1D49CA,electric_bike,16:16.1,30:37.0,,,,,41.91,-87.62,41.93,-87.64,casual
A8152F4A6F74CC72,electric_bike,34:05.7,53:04.7,,,,,41.95,-87.65,41.9,-87.62,casual
CC73A43A239138D7,electric_bike,24:55.8,33:38.8,California Ave & Milwaukee Ave,13084,,,41.92272174,-87.69720316,41.92,-87.72,casual
7CA3639F31B7B2E6,electric_bike,43:49.9,12:12.9,,,,,41.89,-87.63,41.93,-87.63,casual
529CBD5DFC6E0381,electric_bike,51:08.1,22:39.8,,,,,41.93,-87.63,41.89,-87.63,casual
A54BD482B938D49A,electric_bike,16:28.9,16:57.6,,,,,41.9,-87.64,41.9,-87.64,casual
65028DF5294F24BC,electric_bike,15:04.5,15:20.1,,,,,41.9,-87.64,41.9,-87.64,casual
4570678EB7980BB0,electric_bike,34:07.7,34:27.5,,,,,41.91,-87.63,41.91,-87.63,casual
25EC832D0015A639,electric_bike,34:53.2,37:39.2,,,,,41.91,-87.63,41.92,-87.63,casual
E1783C1031DB0819,electric_bike,45:52.9,50:31.0,,,,,41.89,-87.63,41.89,-87.64,casual
FF9D158D04B3631F,electric_bike,58:52.1,15:19.4,,,,,41.94,-87.65,41.98,-87.67,casual
A4F977076B2BE624,electric_bike,19:19.4,25:20.6,,,,,41.85,-87.63,41.85,-87.63,casual
61A436F73281F10D,electric_bike,29:33.1,29:56.0,,,,,41.92,-87.64,41.92,-87.64,casual
28E717833792280E,electric_bike,24:38.0,26:10.0,,,,,41.92,-87.64,41.92,-87.64,casual
46BEB2ABA3DECAB8,electric_bike,28:26.6,29:45.1,,,,,41.79,-87.68,41.79,-87.68,casual
03EC4CFC26E328CF,electric_bike,20:41.7,27:48.8,,,,,41.93,-87.65,41.95,-87.66,casual
1EE4ABC2E312A4F3,electric_bike,35:06.5,41:50.4,,,,,41.89,-87.65,41.91,-87.67,casual
420792FD4868B2F6,electric_bike,17:53.4,26:50.8,,,,,41.99,-87.65,41.97,-87.64,casual
8981D57961FF3386,electric_bike,09:57.6,33:31.2,,,,,41.93,-87.7,41.89,-87.66,casual
446B4011A12D4197,electric_bike,24:11.3,29:45.6,,,,,41.92,-87.65,41.91,-87.66,casual
C76E1C3E82CCFDAA,electric_bike,36:41.4,44:23.3,,,,,41.91,-87.66,41.92,-87.65,casual
FE06DABC2EFE84E0,electric_bike,05:16.3,19:01.6,,,,,41.94,-87.71,41.95,-87.66,casual
233518B885B82A14,electric_bike,26:12.9,33:53.3,,,,,41.94,-87.64,41.94,-87.66,casual
78CB625F28526921,electric_bike,46:19.6,02:27.5,,,,,41.92,-87.69,41.94,-87.72,casual
3E46E2E428D3D635,electric_bike,45:24.4,57:13.7,,,,,42,-87.68,41.98,-87.67,casual
DD5F65AAC6B03573,electric_bike,54:48.5,00:28.5,,,,,41.96,-87.65,41.97,-87.66,casual
8394F010C6E057F7,electric_bike,39:14.5,46:59.7,,,,,41.88,-87.68,41.88,-87.66,casual
BCF1C1011E362008,electric_bike,48:14.1,02:45.5,,,,,41.88,-87.66,41.88,-87.68,casual
AD31C20A99CDBEDD,electric_bike,10:15.4,10:30.4,,,,,41.88,-87.64,41.88,-87.64,casual
6DA77909FE0117A0,electric_bike,16:05.0,34:18.4,,,,,41.7,-87.64,41.66,-87.62,casual
03205CE699E1A196,electric_bike,34:22.8,47:38.8,,,,,41.89,-87.63,41.89,-87.63,casual
146C83266F48E60C,electric_bike,49:42.2,54:05.0,,,,,41.89,-87.62,41.89,-87.63,casual
B15DF1076FCAB616,electric_bike,22:05.1,27:29.9,,,,,41.92,-87.69,41.92,-87.68,casual
A68A5F18EFED0D94,electric_bike,37:02.3,39:07.2,,,,,41.91,-87.69,41.91,-87.69,casual
A67BB7B101AA0265,electric_bike,11:16.2,22:10.4,,,,,41.96,-87.66,41.98,-87.67,casual
08DE59EC4C68BAED,electric_bike,29:43.8,46:44.1,,,,,41.93,-87.64,41.93,-87.7,casual
FF4E560193EDA072,electric_bike,37:12.0,39:52.2,,,,,41.89,-87.63,41.88,-87.63,casual
A397C92F289BB2EF,electric_bike,09:12.8,33:54.0,,,,,41.89,-87.64,41.88,-87.63,casual
0C33B1BA198F943F,electric_bike,03:48.0,05:57.0,,,,,41.94,-87.63,41.89,-87.64,casual
1BD29681D742E777,electric_bike,54:53.0,15:49.6,,,,,41.93,-87.63,41.93,-87.64,casual
C7459955B4F0176B,electric_bike,06:23.7,06:57.3,,,,,41.8,-87.6,41.8,-87.6,casual
6EE32AE1D0D2B462,electric_bike,03:25.7,05:06.8,,,,,41.8,-87.6,41.8,-87.6,casual
D50799CB5A042D88,electric_bike,05:34.3,06:04.0,,,,,41.8,-87.6,41.8,-87.6,casual
9554A6D04A9E050A,electric_bike,07:27.1,07:56.1,,,,,41.8,-87.6,41.8,-87.6,casual
00D43BA4BEB8E53D,electric_bike,21:56.2,22:39.3,,,,,41.89,-87.66,41.89,-87.66,casual
1A71BC4C657CDF21,electric_bike,23:17.1,25:06.9,,,,,41.89,-87.66,41.89,-87.65,casual
2226CFA65922E3A2,electric_bike,00:23.1,17:00.1,,,,,41.97,-87.69,41.94,-87.65,casual
87B33FA47ADA001C,electric_bike,37:52.0,05:41.4,,,,,41.94,-87.65,41.93,-87.72,casual
B22D5B9E7DEFD2F8,electric_bike,25:58.8,46:55.4,,,,,41.78,-87.78,41.79,-87.74,casual
D716395171950BF6,electric_bike,34:32.2,41:05.1,,,,,41.93,-87.66,41.94,-87.65,casual
979D776C8A9039B5,electric_bike,51:10.6,36:57.6,,,,,41.95,-87.65,41.95,-87.65,casual
0B13A109D43BEC27,electric_bike,52:06.3,58:20.8,,,,,41.89,-87.62,41.9,-87.63,casual
06A3038FFCB16390,electric_bike,26:47.4,34:24.3,,,,,41.93,-87.63,41.94,-87.64,casual
85A04786CB4C897A,electric_bike,01:44.3,07:39.6,,,,,41.94,-87.65,41.95,-87.64,casual
CD68C06286818B55,electric_bike,45:01.8,45:41.5,,,,,41.84,-87.61,41.84,-87.61,casual
1B699AD14474A860,electric_bike,32:56.4,54:20.3,,,,,41.89,-87.75,41.86,-87.71,casual
AC2239E23760A097,electric_bike,09:50.5,21:19.3,,,,,41.9,-87.76,41.89,-87.75,casual
1B1B1B3C44FC1C74,electric_bike,46:29.0,57:52.8,,,,,41.89,-87.75,41.9,-87.76,casual
E22E240AC4CB5F10,electric_bike,07:49.5,25:02.3,,,,,41.89,-87.75,41.86,-87.7,casual
F38C171CEF532E12,electric_bike,36:15.0,57:37.1,,,,,41.86,-87.7,41.89,-87.75,casual
1DFAB48ECAF2FD58,electric_bike,44:01.0,44:46.7,,,,,41.84,-87.61,41.84,-87.61,casual
A75EBD6C2B7F5D8B,electric_bike,40:46.3,41:30.2,,,,,42,-87.68,42,-87.68,casual
63C1C0B02CB635FB,electric_bike,43:38.1,43:51.7,,,,,42,-87.68,42,-87.68,casual
27AAD371DD51EF14,electric_bike,42:44.9,42:55.2,,,,,42,-87.68,42,-87.68,casual
FFF186D1FBBBC1A8,electric_bike,43:14.6,43:23.0,,,,,42,-87.68,42,-87.68,casual
706748197CCA1CE6,electric_bike,44:09.2,17:33.7,,,,,42,-87.68,42,-87.68,casual
5F3F1DC9F4CB4527,electric_bike,39:45.5,40:03.4,,,,,42,-87.68,42,-87.68,casual
1697090E3A81891B,electric_bike,32:35.7,45:57.4,,,,,41.89,-87.63,41.89,-87.62,casual
1F7CE98A2EFA21A1,electric_bike,19:33.8,24:47.2,,,,,41.91,-87.65,41.91,-87.64,casual
6E5C2F9C234229A2,electric_bike,33:21.5,19:56.4,,,,,41.9,-87.71,41.94,-87.64,casual
5E7ACDA57669F27C,electric_bike,01:09.9,03:45.0,,,,,41.88,-87.63,41.88,-87.63,casual
4ACDF94E3CAF6828,electric_bike,42:19.4,42:20.0,,,,,41.99,-87.7,41.99,-87.7,casual
1902D91974EF7858,electric_bike,37:30.7,44:27.6,,,,,41.97,-87.67,41.98,-87.67,casual
A4EB879E1C8B114B,electric_bike,28:19.7,46:18.6,,,,,41.91,-87.62,41.91,-87.63,casual
281F3003DECE858D,electric_bike,02:06.0,03:02.1,,,,,41.85,-87.66,41.85,-87.66,casual
D7E53E83C4F5B3B8,electric_bike,37:00.8,44:19.6,,,,,41.91,-87.73,41.91,-87.75,casual
96577C2A575FEDFB,electric_bike,31:45.9,09:11.6,,,,,41.89,-87.62,41.95,-87.65,casual
D24E77E336A25801,electric_bike,51:52.8,05:12.8,,,,,41.94,-87.73,41.92,-87.7,casual
D3A20425AC3EDDBF,electric_bike,22:52.9,23:02.6,,,,,41.93,-87.64,41.93,-87.64,casual
052ED2E014065B0B,electric_bike,25:30.7,30:53.9,,,,,41.93,-87.64,41.94,-87.65,casual
43DE17287EF87AF2,electric_bike,08:04.6,24:47.8,,,,,41.89,-87.63,41.9,-87.64,casual
CF7EDB201313A486,electric_bike,28:00.8,50:32.4,,,,,41.89,-87.65,41.92,-87.69,casual
50AF8F1C62D287E2,electric_bike,27:48.8,45:25.1,,,,,41.89,-87.62,41.89,-87.62,casual
37E3FC01072D7548,electric_bike,25:29.8,59:43.9,,,,,41.89,-87.62,41.88,-87.62,casual
E7911AF25A292797,electric_bike,24:27.6,24:47.2,,,,,41.89,-87.62,41.89,-87.62,casual
2658E319B13141F9,electric_bike,15:14.8,17:56.3,,,,,41.8,-87.59,41.79,-87.59,casual
B2176315168A47CE,electric_bike,45:07.9,06:04.2,,,,,41.79,-87.6,41.8,-87.59,casual
C2A9D33DF7EBB422,electric_bike,24:48.2,28:05.2,,,,,41.79,-87.59,41.79,-87.6,casual
8BFEA406DF01D8AD,electric_bike,46:06.9,14:11.7,,,,,41.88,-87.64,41.9,-87.67,casual
